SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
13367,13368,4086,NJ-00033,LITTLE FERRY,07643,BERGEN,NJ,"6,798,366.00","2,690,309.00","4,108,057.00","3,323,900.00","960,300.00","1,895,900.00","467,700.00"
13367,13368,4086,NJ-00033,LITTLE SILVER,07739,MONMOUTH,NJ,"544,195.00","421,344.00","122,851.00","22,500.00",0.00,700.00,"21,800.00"
13367,13368,4086,NJ-00033,LIVINGSTON,07039,ESSEX,NJ,"40,223.00","3,193.00","37,030.00","194,700.00",200.00,"19,800.00","174,700.00"
13367,13368,4086,NJ-00033,LODI,07644,BERGEN,NJ,"11,181.00","11,181.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONG BCH TWP,08008,OCEAN,NJ,"337,054.00","267,404.00","69,650.00","15,500.00","15,500.00",0.00,0.00
13367,13368,4086,NJ-00033,LONG BEACH,08008,OCEAN,NJ,"118,061.00","102,761.00","15,300.00","19,700.00","19,700.00",0.00,0.00
13367,13368,4086,NJ-00033,LONG BEACH TOWNSHIP,07066,OCEAN,NJ,"98,988.00","82,628.00","16,360.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONG BEACH TOWNSHIP,07407,OCEAN,NJ,"30,098.00","25,598.00","4,500.00","14,000.00","9,500.00","4,500.00",0.00
13367,13368,4086,NJ-00033,LONG BEACH TOWNSHIP,08008,OCEAN,NJ,"5,838,193.00","4,737,389.00","1,100,804.00","1,774,500.00","1,105,800.00","484,700.00","184,000.00"
13367,13368,4086,NJ-00033,LONG BEACH TOWNSHIP,08724,OCEAN,NJ,"37,081.00","35,081.00","2,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONG BEACH TOWNSHIP HOLGATE,08008,OCEAN,NJ,"112,098.00","105,698.00","6,400.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONG BEACH TWP,08008,OCEAN,NJ,"414,951.00","341,424.00","73,527.00","67,400.00","45,500.00","21,900.00",0.00
13367,13368,4086,NJ-00033,LONG BEACH TWP.,08008,OCEAN,NJ,"136,208.00","97,158.00","39,050.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONG BRANCH,07740,MONMOUTH,NJ,"8,662,949.00","7,397,999.00","1,264,950.00","4,063,500.00","3,102,400.00","557,100.00","404,000.00"
13367,13368,4086,NJ-00033,LONG BRANCH,07774,MONMOUTH,NJ,"54,352.00","51,102.00","3,250.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LONGPORT,08403,ATLANTIC,NJ,"7,345,697.00","7,219,994.00","125,703.00","3,912,800.00","3,778,900.00","98,700.00","35,200.00"
13367,13368,4086,NJ-00033,LYNDHURST,07071,BERGEN,NJ,"1,109,963.00","570,468.00","539,495.00","522,800.00","318,200.00","126,700.00","77,900.00"
13367,13368,4086,NJ-00033,MAAHAWKIN,08050,OCEAN,NJ,"91,216.00","74,386.00","16,830.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANAHAKIN,08050,OCEAN,NJ,"140,835.00","137,235.00","3,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANAHAWKIN,07642,BERGEN,NJ,"99,512.00","96,487.00","3,025.00","79,300.00","76,300.00","3,000.00",0.00
13367,13368,4086,NJ-00033,MANAHAWKIN,08005,OCEAN,NJ,"170,855.00","168,655.00","2,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANAHAWKIN,08050,OCEAN,NJ,"7,946,577.00","6,421,307.00","1,525,270.00","3,656,800.00","2,403,400.00","881,600.00","371,800.00"
13367,13368,4086,NJ-00033,MANAHAWKIN,08060,OCEAN,NJ,"83,123.00","70,978.00","12,145.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANALAPAN,07726,MONMOUTH,NJ,"224,464.00","25,470.00","198,994.00","165,500.00","18,900.00","47,100.00","99,500.00"
13367,13368,4086,NJ-00033,MANASQUAN,08730,MONMOUTH,NJ,"61,916.00","6,650.00","55,266.00","55,300.00",0.00,"55,300.00",0.00
13367,13368,4086,NJ-00033,MANASQUAN,08735,MONMOUTH,NJ,"46,748.00","37,687.00","9,061.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANASQUAN,08736,MONMOUTH,NJ,"8,862,192.00","6,658,514.00","2,203,678.00","3,131,800.00","2,447,000.00","486,500.00","198,300.00"
13367,13368,4086,NJ-00033,"MANASQUAN,",08736,MONMOUTH,NJ,"82,685.00","74,985.00","7,700.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MANHATTAN,10001,NEW YORK,NY,0.00,0.00,0.00,"13,100.00",0.00,0.00,"13,100.00"
13367,13368,4086,NJ-00033,MANTOLOKING,08738,OCEAN,NJ,"7,979,551.00","6,379,839.00","1,599,712.00","1,630,200.00","1,387,100.00","201,800.00","41,300.00"
13367,13368,4086,NJ-00033,MANTOLOKING,08844,OCEAN,NJ,"225,236.00","201,186.00","24,050.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MAPLE SHADE,08052,BURLINGTON,NJ,"99,517.00","97,317.00","2,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MAPLEWOOD,07040,ESSEX,NJ,0.00,0.00,0.00,"232,000.00",0.00,0.00,"232,000.00"
13367,13368,4086,NJ-00033,MARGATE,08402,ATLANTIC,NJ,"4,045,084.00","2,931,793.00","1,113,291.00","1,393,100.00","714,000.00","606,300.00","72,800.00"
13367,13368,4086,NJ-00033,MARGATE,08406,ATLANTIC,NJ,"221,413.00","50,309.00","171,104.00","208,200.00","47,900.00","160,300.00",0.00
13367,13368,4086,NJ-00033,MARGATE,09402,ATLANTIC,NJ,"2,850.00",0.00,"2,850.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MARGATE CITY,08402,ATLANTIC,NJ,"2,741,799.00","2,367,927.00","373,872.00","742,600.00","482,800.00","132,800.00","127,000.00"
13367,13368,4086,NJ-00033,MARMORA,08223,CAPE MAY,NJ,"1,235,730.00","940,561.00","295,169.00","743,800.00","528,500.00","203,000.00","12,300.00"
13367,13368,4086,NJ-00033,MARTINSVILLE,08836,SOMERSET,NJ,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
13367,13368,4086,NJ-00033,MATAWAN,07747,MIDDLESEX,NJ,"5,000.00",0.00,"5,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MATAWAN,07747,MONMOUTH,NJ,"41,576.00","41,576.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MAYS LANDING,08330,ATLANTIC,NJ,"152,868.00","77,620.00","75,248.00","62,600.00","30,600.00","2,500.00","29,500.00"
13367,13368,4086,NJ-00033,MAYWOOD,07607,BERGEN,NJ,"14,950.00",0.00,"14,950.00","22,000.00",0.00,"12,600.00","9,400.00"
13367,13368,4086,NJ-00033,MCKEE CITY,08232,ATLANTIC,NJ,"122,967.00",0.00,"122,967.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MENDHAM,07945,MORRIS,NJ,"2,025.00",0.00,"2,025.00","5,100.00",0.00,"2,100.00","3,000.00"
13367,13368,4086,NJ-00033,METUCHEN,08840,MIDDLESEX,NJ,"18,517.00",0.00,"18,517.00","44,100.00",0.00,0.00,"44,100.00"
13367,13368,4086,NJ-00033,MIDDLE TOWNSHIP,08210,CAPE MAY,NJ,"76,461.00","73,511.00","2,950.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MIDDLESEX,08846,MIDDLESEX,NJ,"14,500.00",0.00,"14,500.00","32,400.00",0.00,0.00,"32,400.00"
13367,13368,4086,NJ-00033,MIDDLETOWN,07748,MONMOUTH,NJ,"209,625.00","198,353.00","11,272.00","41,400.00","36,400.00",0.00,"5,000.00"
13367,13368,4086,NJ-00033,MIDLAND PARK,07432,BERGEN,NJ,"124,099.00","49,649.00","74,450.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MIDLDLETOWN,07748,MONMOUTH,NJ,"103,994.00","43,403.00","60,591.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MILLBURN,07041,ESSEX,NJ,"12,792.00","3,392.00","9,400.00","13,500.00",0.00,0.00,"13,500.00"
13367,13368,4086,NJ-00033,MILLINGTON,07946,SOMERSET,NJ,"279,827.00","42,374.00","237,453.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MONEY ISLAND,08345,CUMBERLAND,NJ,"57,440.00","45,071.00","12,369.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MONMOUTH BEACH,07740,MONMOUTH,NJ,"58,700.00","57,100.00","1,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MONMOUTH BEACH,07750,MONMOUTH,NJ,"9,990,590.00","8,329,058.00","1,661,532.00","618,600.00","461,800.00","137,600.00","19,200.00"
13367,13368,4086,NJ-00033,MONMUTH BEACH,07750,MONMOUTH,NJ,"64,601.00","61,301.00","3,300.00","74,300.00","61,400.00","3,300.00","9,600.00"
13367,13368,4086,NJ-00033,MONROE,08831,MIDDLESEX,NJ,"247,825.00","234,175.00","13,650.00","4,200.00",0.00,0.00,"4,200.00"
13367,13368,4086,NJ-00033,MONROE TOWNSHIP,08831,MIDDLESEX,NJ,0.00,0.00,0.00,"360,200.00",0.00,0.00,"360,200.00"
13367,13368,4086,NJ-00033,MONTCLAIR,07043,ESSEX,NJ,0.00,0.00,0.00,"36,600.00",0.00,0.00,"36,600.00"
13367,13368,4086,NJ-00033,MONTCLAIR,07424,ESSEX,NJ,"8,629.00",0.00,"8,629.00","21,200.00",0.00,"5,400.00","15,800.00"
13367,13368,4086,NJ-00033,MONTEREY BEACH,08735,OCEAN,NJ,"228,538.00","208,658.00","19,880.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MOONACHIE,07074,BERGEN,NJ,"17,932,421.00","3,536,271.00","14,396,150.00","2,448,700.00","354,700.00","1,851,300.00","242,700.00"
13367,13368,4086,NJ-00033,MOONACHIE,07643,BERGEN,NJ,"20,250.00",0.00,"20,250.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MORGANVILLE,07751,MONMOUTH,NJ,"3,899.00","1,724.00","2,175.00","90,900.00",0.00,0.00,"90,900.00"
13367,13368,4086,NJ-00033,MORRISTOWN,07960,MORRIS,NJ,"190,243.00","177,743.00","12,500.00","40,000.00","27,500.00","12,500.00",0.00
13367,13368,4086,NJ-00033,MOUNTAIN LAKES,07046,MORRIS,NJ,"98,694.00","46,694.00","52,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,MOUNTAINSIDE,07092,UNION,NJ,"34,452.00","24,452.00","10,000.00","171,100.00","7,900.00","10,000.00","153,200.00"
13367,13368,4086,NJ-00033,MT. LAUREL,08054,BURLINGTON,NJ,0.00,0.00,0.00,"4,600.00",0.00,0.00,"4,600.00"
13367,13368,4086,NJ-00033,MYSTIC ISLAND,08087,OCEAN,NJ,"402,085.00","394,385.00","7,700.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,N BEACH HAVEN,08008,OCEAN,NJ,"133,269.00","45,269.00","88,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,N BERGEN,07047,HUDSON,NJ,"89,032.00","71,382.00","17,650.00","89,100.00","71,400.00","17,700.00",0.00
13367,13368,4086,NJ-00033,N PLAINFIELD,07060,UNION,NJ,0.00,0.00,0.00,"5,000.00",0.00,0.00,"5,000.00"
13367,13368,4086,NJ-00033,N WILDWOOD,08260,CAPE MAY,NJ,"110,338.00","104,388.00","5,950.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,N. BEACH HAVEN,08008,OCEAN,NJ,"1,307,993.00","359,566.00","948,427.00","18,100.00",0.00,"8,400.00","9,700.00"
13367,13368,4086,NJ-00033,N. MIDDLETOWN,07748,MONMOUTH,NJ,"22,625.00",0.00,"22,625.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,N. WILDWOOD,08260,CAPE MAY,NJ,"927,208.00","826,620.00","100,588.00","25,600.00","24,800.00",0.00,800.00
13367,13368,4086,NJ-00033,NEPTUNE,07719,MONMOUTH,NJ,"32,695.00",0.00,"32,695.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEPTUNE,07753,MONMOUTH,NJ,"6,624,730.00","4,138,160.00","2,486,570.00","1,600,100.00","629,000.00","771,300.00","199,800.00"
13367,13368,4086,NJ-00033,NEPTUNE,07754,MONMOUTH,NJ,"36,500.00",0.00,"36,500.00","60,900.00",0.00,"36,500.00","24,400.00"
13367,13368,4086,NJ-00033,NEPTUNE,08753,OCEAN,NJ,"32,525.00",0.00,"32,525.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEPTUNE CITY,07753,MONMOUTH,NJ,"44,902.00","18,288.00","26,614.00","47,200.00","18,300.00","26,700.00","2,200.00"
13367,13368,4086,NJ-00033,NEW BRITAIN,18901,BUCKS,PA,0.00,0.00,0.00,"16,500.00",0.00,0.00,"16,500.00"
13367,13368,4086,NJ-00033,NEW BRUNSWICK,08901,MIDDLESEX,NJ,"762,160.00","256,095.00","506,065.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW GRETNA,08224,BURLINGTON,NJ,"255,366.00","173,863.00","81,503.00","166,500.00","150,800.00","5,000.00","10,700.00"
13367,13368,4086,NJ-00033,NEW JERSEY,08735,OCEAN,NJ,"32,539.00","21,039.00","11,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW JERSEY,08736,OCEAN,NJ,"128,395.00","125,195.00","3,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW YORK,10001,NEW YORK,NY,"26,000.00",0.00,"26,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW YORK,10003,NEW YORK,NY,"10,000.00",0.00,"10,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW YORK,10007,NEW YORK,NY,"7,500.00",0.00,"7,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEW YORK,10010,NEW YORK,NY,0.00,0.00,0.00,"4,800.00",0.00,0.00,"4,800.00"
13367,13368,4086,NJ-00033,NEW YORK,10011,NEW YORK,NY,0.00,0.00,0.00,"16,800.00",0.00,0.00,"16,800.00"
13367,13368,4086,NJ-00033,NEW YORK,10013,NEW YORK,NY,0.00,0.00,0.00,"119,000.00",0.00,0.00,"119,000.00"
13367,13368,4086,NJ-00033,NEW YORK,10014,NEW YORK,NY,0.00,0.00,0.00,"16,500.00",0.00,0.00,"16,500.00"
13367,13368,4086,NJ-00033,NEW YORK,11215,NEW YORK,NY,"10,000.00",0.00,"10,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07114,BERGEN,NJ,"29,210.00",0.00,"29,210.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07102,ESSEX,NJ,"54,484.00","52,894.00","1,590.00","153,200.00",0.00,"1,600.00","151,600.00"
13367,13368,4086,NJ-00033,NEWARK,07103,ESSEX,NJ,"109,643.00","109,643.00",0.00,"1,600.00","1,600.00",0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07104,ESSEX,NJ,"368,389.00","155,504.00","212,885.00","70,300.00","33,300.00",0.00,"37,000.00"
13367,13368,4086,NJ-00033,NEWARK,07105,ESSEX,NJ,"7,562,657.00","2,603,691.00","4,958,966.00","2,843,300.00","483,400.00","2,201,800.00","158,100.00"
13367,13368,4086,NJ-00033,NEWARK,07106,ESSEX,NJ,"119,097.00","106,853.00","12,244.00","42,200.00","42,200.00",0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07107,ESSEX,NJ,"542,584.00","354,634.00","187,950.00","117,200.00","60,300.00","34,000.00","22,900.00"
13367,13368,4086,NJ-00033,NEWARK,07108,ESSEX,NJ,"93,839.00","93,839.00",0.00,"44,300.00","44,300.00",0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07112,ESSEX,NJ,"178,188.00","130,288.00","47,900.00","34,000.00","34,000.00",0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07114,ESSEX,NJ,"4,991,471.00","1,281,648.00","3,709,823.00","1,691,000.00","682,800.00","1,008,200.00",0.00
13367,13368,4086,NJ-00033,NEWARK,08882,ESSEX,NJ,"149,964.00","53,465.00","96,499.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07105,HUDSON,NJ,"26,900.00",0.00,"26,900.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWARK,07114,HUDSON,NJ,"123,695.00",0.00,"123,695.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWPORT,08345,CUMBERLAND,NJ,"1,030,196.00","978,656.00","51,540.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NEWTON,07860,SUSSEX,NJ,"16,065.00","6,065.00","10,000.00","10,000.00",0.00,"10,000.00",0.00
13367,13368,4086,NJ-00033,NORMANDY BCH,08739,OCEAN,NJ,"1,530.00",0.00,"1,530.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORMANDY BEACH,08735,OCEAN,NJ,"241,372.00","201,508.00","39,864.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORMANDY BEACH,08739,OCEAN,NJ,"1,689,223.00","1,258,828.00","430,395.00","347,300.00","191,100.00","83,700.00","72,500.00"
13367,13368,4086,NJ-00033,NORTH ARLINGTON,07031,BERGEN,NJ,"289,316.00","72,574.00","216,742.00","195,200.00","19,500.00","158,500.00","17,200.00"
13367,13368,4086,NJ-00033,NORTH BEACH,08008,OCEAN,NJ,"345,027.00","341,627.00","3,400.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORTH BEACH HAVEN,08008,OCEAN,NJ,"319,576.00","297,247.00","22,329.00","174,800.00","161,500.00","4,700.00","8,600.00"
13367,13368,4086,NJ-00033,NORTH BERGEN,07047,BERGEN,NJ,"30,790.00",0.00,"30,790.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORTH BERGEN,07047,HUDSON,NJ,"1,174,024.00","861,239.00","312,785.00","647,800.00","559,100.00","35,000.00","53,700.00"
13367,13368,4086,NJ-00033,NORTH BRUNSWICK,08902,MIDDLESEX,NJ,"20,092.00","12,342.00","7,750.00","21,100.00",0.00,0.00,"21,100.00"
13367,13368,4086,NJ-00033,NORTH CAPE MAY,08204,CAPE MAY,NJ,"26,968.00","19,818.00","7,150.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORTH MIDDLETOWN,07734,MONMOUTH,NJ,"10,121.00","10,121.00",0.00,"2,100.00","2,100.00",0.00,0.00
13367,13368,4086,NJ-00033,NORTH PLAINFIELD,07060,UNION,NJ,"2,200.00",0.00,"2,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NORTH WILDWOOD,08260,CAPE MAY,NJ,"1,181,343.00","863,907.00","317,436.00","478,800.00","359,600.00","114,600.00","4,600.00"
13367,13368,4086,NJ-00033,NORTHFIELD,08225,ATLANTIC,NJ,"3,055,008.00","2,873,201.00","181,807.00","26,900.00","12,900.00","14,000.00",0.00
13367,13368,4086,NJ-00033,NORWOOD,07648,BERGEN,NJ,"52,482.00","45,167.00","7,315.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NUTLEY,07110,ESSEX,NJ,"12,279.00","4,979.00","7,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,NYACK,10960,ROCKLAND,NY,0.00,0.00,0.00,"31,200.00",0.00,0.00,"31,200.00"
13367,13368,4086,NJ-00033,OAK RIDGE,07438,MORRIS,NJ,"569,513.00","556,713.00","12,800.00","469,300.00","446,700.00","1,300.00","21,300.00"
13367,13368,4086,NJ-00033,OAKHURST,07755,MONMOUTH,NJ,"43,320.00",0.00,"43,320.00","43,400.00",0.00,"43,400.00",0.00
13367,13368,4086,NJ-00033,OCEAN,08226,CAPE MAY,NJ,"67,344.00","65,294.00","2,050.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,OCEAN,07712,MONMOUTH,NJ,"1,225,510.00","82,661.00","1,142,849.00","9,300.00",0.00,0.00,"9,300.00"
13367,13368,4086,NJ-00033,OCEAN,08753,OCEAN,NJ,"21,706.00",466.00,"21,240.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,OCEAN CITY,08226,ATLANTIC,NJ,"90,064.00","73,170.00","16,894.00","12,200.00",0.00,"12,200.00",0.00
13367,13368,4086,NJ-00033,OCEAN CITY,08226,CAPE MAY,NJ,"11,479,888.00","7,954,229.00","3,525,659.00","4,861,100.00","2,681,000.00","1,740,500.00","439,600.00"
13367,13368,4086,NJ-00033,OCEAN CITY,08226,CUMBERLAND,NJ,"22,019.00","5,121.00","16,898.00","14,000.00",0.00,"14,000.00",0.00
13367,13368,4086,NJ-00033,OCEAN GATE,08701,OCEAN,NJ,"26,400.00","26,400.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,OCEAN GATE,08740,OCEAN,NJ,"2,031,556.00","1,705,476.00","326,080.00","920,700.00","714,500.00","171,700.00","34,500.00"
13367,13368,4086,NJ-00033,OCEAN GROVE,07756,MONMOUTH,NJ,"766,397.00","701,659.00","64,738.00","418,100.00","337,000.00","23,800.00","57,300.00"
13367,13368,4086,NJ-00033,OCEAN VIEW,08230,CAPE MAY,NJ,0.00,0.00,0.00,"49,100.00",0.00,0.00,"49,100.00"
13367,13368,4086,NJ-00033,OCEANPORT,07757,MONMOUTH,NJ,"2,077,442.00","1,880,401.00","197,041.00","112,000.00","95,900.00","3,500.00","12,600.00"
13367,13368,4086,NJ-00033,OCEANSIDE,11572,NASSAU,NY,"67,263.00","67,263.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,OLD BRIDGE,08857,MIDDLESEX,NJ,"195,870.00","95,610.00","100,260.00","14,000.00",0.00,"14,000.00",0.00
13367,13368,4086,NJ-00033,ORANGE,07050,ESSEX,NJ,"8,454.00",0.00,"8,454.00","59,100.00",0.00,"7,500.00","51,600.00"
13367,13368,4086,NJ-00033,ORTLEY,08751,OCEAN,NJ,"3,504,444.00","3,476,814.00","27,630.00","1,497,600.00","1,487,600.00","10,000.00",0.00
13367,13368,4086,NJ-00033,ORTLEY BEACH,08751,ESSEX,NJ,"281,009.00","276,909.00","4,100.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ORTLEY BEACH,00875,OCEAN,NJ,"335,032.00","304,732.00","30,300.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ORTLEY BEACH,08751,OCEAN,NJ,"12,928,557.00","10,822,263.00","2,106,294.00","2,849,900.00","2,293,000.00","422,200.00","134,700.00"
13367,13368,4086,NJ-00033,ORTLEY BEACH,08753,OCEAN,NJ,"256,197.00","136,441.00","119,756.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ORTLEY BEACH,08755,OCEAN,NJ,"277,562.00","221,562.00","56,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PALMYRA,08065,BURLINGTON,NJ,0.00,0.00,0.00,"54,600.00",0.00,0.00,"54,600.00"
13367,13368,4086,NJ-00033,PARAMUS,07652,BERGEN,NJ,"1,601.00","1,601.00",0.00,"31,600.00",0.00,0.00,"31,600.00"
13367,13368,4086,NJ-00033,PARLIN,08859,MIDDLESEX,NJ,"3,515,404.00","3,311,714.00","203,690.00","1,304,200.00","1,130,500.00","70,300.00","103,400.00"
13367,13368,4086,NJ-00033,PARSIPPANY,07054,MORRIS,NJ,"21,455.00","17,955.00","3,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PASSAIC,07055,PASSAIC,NJ,"1,455,669.00","222,969.00","1,232,700.00","688,800.00","66,100.00","622,700.00",0.00
13367,13368,4086,NJ-00033,PATERSON,07501,PASSAIC,NJ,"127,086.00","110,486.00","16,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PATERSON,07502,PASSAIC,NJ,"7,195.00","4,195.00","3,000.00","1,000.00","1,000.00",0.00,0.00
13367,13368,4086,NJ-00033,PATERSON,07505,PASSAIC,NJ,"14,766.00",0.00,"14,766.00","14,100.00",0.00,"9,100.00","5,000.00"
13367,13368,4086,NJ-00033,PATERSON,07513,PASSAIC,NJ,"16,237.00","16,237.00",0.00,"15,800.00","15,800.00",0.00,0.00
13367,13368,4086,NJ-00033,PATERSON,07514,PASSAIC,NJ,"255,006.00","255,006.00",0.00,"24,400.00","24,400.00",0.00,0.00
13367,13368,4086,NJ-00033,PATERSON,07524,PASSAIC,NJ,"425,553.00","134,653.00","290,900.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PATERSON,07544,PASSAIC,NJ,"14,900.00",0.00,"14,900.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PEAHALA PARK,08008,OCEAN,NJ,"59,367.00","47,767.00","11,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PEHALA PARK,08008,OCEAN,NJ,"41,737.00","32,337.00","9,400.00","41,800.00","32,400.00","9,400.00",0.00
13367,13368,4086,NJ-00033,PELICAN ISLAND,08751,OCEAN,NJ,"66,329.00","64,004.00","2,325.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PENNINGTON,08534,MERCER,NJ,"76,928.00","70,368.00","6,560.00","383,400.00","38,200.00",0.00,"345,200.00"
13367,13368,4086,NJ-00033,PENNS GROVE,08069,SALEM,NJ,"7,391.00","2,011.00","5,380.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PENNSVILLE,08070,SALEM,NJ,"176,225.00","91,025.00","85,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PERTH AMBOY,08840,MIDDLESEX,NJ,"196,015.00","143,226.00","52,789.00","211,100.00","143,300.00","52,800.00","15,000.00"
13367,13368,4086,NJ-00033,PERTH AMBOY,08861,MIDDLESEX,NJ,"2,141,131.00","1,985,198.00","155,933.00","794,000.00","791,300.00","2,700.00",0.00
13367,13368,4086,NJ-00033,PHILLIPSBURG,08865,WARREN,NJ,"23,324.00","23,324.00",0.00,"14,000.00","14,000.00",0.00,0.00
13367,13368,4086,NJ-00033,PINE BEACH,08741,OCEAN,NJ,"220,121.00","202,047.00","18,074.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PISCATAWAY,08854,HUDSON,NJ,"200,000.00",0.00,"200,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PISCATAWAY,08854,MIDDLESEX,NJ,"297,410.00","101,691.00","195,719.00","233,100.00","16,910.10","173,889.90","42,300.00"
13367,13368,4086,NJ-00033,PITTSTOWN,08867,HUNTERDON,NJ,"18,288.00","18,288.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,PLAINFIELD,07060,UNION,NJ,"261,532.00","186,232.00","75,300.00","185,800.00","39,100.00","1,000.00","145,700.00"
13367,13368,4086,NJ-00033,PLAINFIELD,07062,UNION,NJ,"117,000.00",0.00,"117,000.00",0.00,0.00,0.00,0.00
